id_subsistema;nom_subsistema;din_instante;val_cargaenergiahomwmed
SE;SUDESTE;2022-03-19 21:00:00;46314.92399999
N;NORTE;2022-03-19 22:00:00;6033.26399999
NE;NORDESTE;2022-03-19 22:00:00;12345.71
S;SUL;2022-03-19 22:00:00;10892.95099999
SE;SUDESTE;2022-03-19 22:00:00;44399.552
N;NORTE;2022-03-19 23:00:00;5959.378
NE;NORDESTE;2022-03-19 23:00:00;12125.742
S;SUL;2022-03-19 23:00:00;10237.712
SE;SUDESTE;2022-03-19 23:00:00;42850.68799999
N;NORTE;2022-03-20 00:00:00;6007.665
NE;NORDESTE;2022-03-20 00:00:00;11689.46499999
S;SUL;2022-03-20 00:00:00;9559.41299999
SE;SUDESTE;2022-03-20 00:00:00;40704.747
N;NORTE;2022-03-20 01:00:00;5862.652
NE;NORDESTE;2022-03-20 01:00:00;11299.848
S;SUL;2022-03-20 01:00:00;9010.05899999
SE;SUDESTE;2022-03-20 01:00:00;39200.86899999
N;NORTE;2022-03-20 02:00:00;5771.688
NE;NORDESTE;2022-03-20 02:00:00;11156.46
S;SUL;2022-03-20 02:00:00;8643.223
SE;SUDESTE;2022-03-20 02:00:00;38049.961
N;NORTE;2022-03-20 03:00:00;5576.709
NE;NORDESTE;2022-03-20 03:00:00;11011.881
S;SUL;2022-03-20 03:00:00;8435.41599999
SE;SUDESTE;2022-03-20 03:00:00;37164.51699999
N;NORTE;2022-03-20 04:00:00;5532.05499999
NE;NORDESTE;2022-03-20 04:00:00;10875.983
S;SUL;2022-03-20 04:00:00;8341.08299999
SE;SUDESTE;2022-03-20 04:00:00;36646.68
N;NORTE;2022-03-20 05:00:00;5444.732
NE;NORDESTE;2022-03-20 05:00:00;10324.399
S;SUL;2022-03-20 05:00:00;8301.53699999
SE;SUDESTE;2022-03-20 05:00:00;36149.82299999
N;NORTE;2022-03-20 06:00:00;5119.367
NE;NORDESTE;2022-03-20 06:00:00;9476.10099999
S;SUL;2022-03-20 06:00:00;8137.314
SE;SUDESTE;2022-03-20 06:00:00;35094.51799999
N;NORTE;2022-03-20 07:00:00;4911.798
NE;NORDESTE;2022-03-20 07:00:00;9127.929
S;SUL;2022-03-20 07:00:00;7983.774
SE;SUDESTE;2022-03-20 07:00:00;34323.77199999
N;NORTE;2022-03-20 08:00:00;4771.60999999
NE;NORDESTE;2022-03-20 08:00:00;8941.936
S;SUL;2022-03-20 08:00:00;8062.831
SE;SUDESTE;2022-03-20 08:00:00;34486.958
N;NORTE;2022-03-20 09:00:00;4652.026
NE;NORDESTE;2022-03-20 09:00:00;8795.42199999
S;SUL;2022-03-20 09:00:00;8065.724
SE;SUDESTE;2022-03-20 09:00:00;34554.54599999
N;NORTE;2022-03-20 10:00:00;4585.06099999
NE;NORDESTE;2022-03-20 10:00:00;8642.716
S;SUL;2022-03-20 10:00:00;8248.659
SE;SUDESTE;2022-03-20 10:00:00;34658.47299999
N;NORTE;2022-03-20 11:00:00;4617.526
NE;NORDESTE;2022-03-20 11:00:00;8742.38899999
S;SUL;2022-03-20 11:00:00;8416.664
SE;SUDESTE;2022-03-20 11:00:00;35205.017
N;NORTE;2022-03-20 12:00:00;4696.78899999
NE;NORDESTE;2022-03-20 12:00:00;8841.28199999
S;SUL;2022-03-20 12:00:00;8102.235
SE;SUDESTE;2022-03-20 12:00:00;35289.40499999
N;NORTE;2022-03-20 13:00:00;4768.158
NE;NORDESTE;2022-03-20 13:00:00;9098.23699999
S;SUL;2022-03-20 13:00:00;7934.38799999
SE;SUDESTE;2022-03-20 13:00:00;35369.76599999
N;NORTE;2022-03-20 14:00:00;4885.58
NE;NORDESTE;2022-03-20 14:00:00;9538.34399999
S;SUL;2022-03-20 14:00:00;8043.236
SE;SUDESTE;2022-03-20 14:00:00;35654.02199999
N;NORTE;2022-03-20 15:00:00;4953.04699999
NE;NORDESTE;2022-03-20 15:00:00;9800.16
S;SUL;2022-03-20 15:00:00;8392.24
SE;SUDESTE;2022-03-20 15:00:00;36364.96599999
N;NORTE;2022-03-20 16:00:00;5095.19199999
NE;NORDESTE;2022-03-20 16:00:00;10166.08599999
S;SUL;2022-03-20 16:00:00;9011.043
SE;SUDESTE;2022-03-20 16:00:00;37732.54199999
N;NORTE;2022-03-20 17:00:00;5150.911
NE;NORDESTE;2022-03-20 17:00:00;10754.07599999
S;SUL;2022-03-20 17:00:00;10014.968
SE;SUDESTE;2022-03-20 17:00:00;39902.475
N;NORTE;2022-03-20 18:00:00;5491.03
NE;NORDESTE;2022-03-20 18:00:00;12119.53
S;SUL;2022-03-20 18:00:00;11351.571
SE;SUDESTE;2022-03-20 18:00:00;43200.667
N;NORTE;2022-03-20 19:00:00;5812.63899999
NE;NORDESTE;2022-03-20 19:00:00;12240.67299999
S;SUL;2022-03-20 19:00:00;12415.03099999
SE;SUDESTE;2022-03-20 19:00:00;44347.06899999
N;NORTE;2022-03-20 20:00:00;5767.09199999
NE;NORDESTE;2022-03-20 20:00:00;12174.22
S;SUL;2022-03-20 20:00:00;11926.124
SE;SUDESTE;2022-03-20 20:00:00;43907.292
N;NORTE;2022-03-20 21:00:00;5782.54099999
NE;NORDESTE;2022-03-20 21:00:00;12228.53699999
S;SUL;2022-03-20 21:00:00;11522.785
SE;SUDESTE;2022-03-20 21:00:00;43189.14
N;NORTE;2022-03-20 22:00:00;5839.19099999
NE;NORDESTE;2022-03-20 22:00:00;12253.293
S;SUL;2022-03-20 22:00:00;10903.43
SE;SUDESTE;2022-03-20 22:00:00;41701.25799999
N;NORTE;2022-03-20 23:00:00;5848.174
NE;NORDESTE;2022-03-20 23:00:00;12048.8
S;SUL;2022-03-20 23:00:00;10135.663
SE;SUDESTE;2022-03-20 23:00:00;39476.40599999
N;NORTE;2022-03-21 00:00:00;5790.233
NE;NORDESTE;2022-03-21 00:00:00;11679.27
S;SUL;2022-03-21 00:00:00;9605.762
SE;SUDESTE;2022-03-21 00:00:00;37560.94699999
N;NORTE;2022-03-21 01:00:00;5726.72799999
NE;NORDESTE;2022-03-21 01:00:00;11307.83
S;SUL;2022-03-21 01:00:00;9200.263
SE;SUDESTE;2022-03-21 01:00:00;36080.834
N;NORTE;2022-03-21 02:00:00;5627.81299999
NE;NORDESTE;2022-03-21 02:00:00;11193.703
S;SUL;2022-03-21 02:00:00;8987.043
SE;SUDESTE;2022-03-21 02:00:00;35004.46699999
N;NORTE;2022-03-21 03:00:00;5532.86799999
NE;NORDESTE;2022-03-21 03:00:00;10970.149
S;SUL;2022-03-21 03:00:00;8919.60299999
SE;SUDESTE;2022-03-21 03:00:00;34586.601
N;NORTE;2022-03-21 04:00:00;5459.7
NE;NORDESTE;2022-03-21 04:00:00;10883.356
S;SUL;2022-03-21 04:00:00;9084.506
SE;SUDESTE;2022-03-21 04:00:00;34704.814
N;NORTE;2022-03-21 05:00:00;5433.149
NE;NORDESTE;2022-03-21 05:00:00;10531.528
S;SUL;2022-03-21 05:00:00;9758.183
SE;SUDESTE;2022-03-21 05:00:00;36261.858
N;NORTE;2022-03-21 06:00:00;5242.95
NE;NORDESTE;2022-03-21 06:00:00;10109.359
S;SUL;2022-03-21 06:00:00;10807.59
SE;SUDESTE;2022-03-21 06:00:00;38182.14299999
N;NORTE;2022-03-21 07:00:00;5158.966
NE;NORDESTE;2022-03-21 07:00:00;10398.48799999
S;SUL;2022-03-21 07:00:00;11771.592
SE;SUDESTE;2022-03-21 07:00:00;40009.94199999
N;NORTE;2022-03-21 08:00:00;5468.615
NE;NORDESTE;2022-03-21 08:00:00;11092.409
S;SUL;2022-03-21 08:00:00;12365.544
SE;SUDESTE;2022-03-21 08:00:00;41977.743
N;NORTE;2022-03-21 09:00:00;5713.71199999
NE;NORDESTE;2022-03-21 09:00:00;11288.214
S;SUL;2022-03-21 09:00:00;12209.612
SE;SUDESTE;2022-03-21 09:00:00;42773.44999999
N;NORTE;2022-03-21 10:00:00;5833.108
NE;NORDESTE;2022-03-21 10:00:00;11592.147
S;SUL;2022-03-21 10:00:00;12347.166
SE;SUDESTE;2022-03-21 10:00:00;43507.127
N;NORTE;2022-03-21 11:00:00;5792.575
NE;NORDESTE;2022-03-21 11:00:00;11673.749
S;SUL;2022-03-21 11:00:00;12394.796
SE;SUDESTE;2022-03-21 11:00:00;43540.20399999
N;NORTE;2022-03-21 12:00:00;5645.057
NE;NORDESTE;2022-03-21 12:00:00;11370.909
S;SUL;2022-03-21 12:00:00;11331.174
SE;SUDESTE;2022-03-21 12:00:00;42938.375
N;NORTE;2022-03-21 13:00:00;5901.26
NE;NORDESTE;2022-03-21 13:00:00;11753.286
S;SUL;2022-03-21 13:00:00;12021.694
SE;SUDESTE;2022-03-21 13:00:00;43926.59199999
N;NORTE;2022-03-21 14:00:00;6177.643
NE;NORDESTE;2022-03-21 14:00:00;12289.25999999
S;SUL;2022-03-21 14:00:00;12721.238
SE;SUDESTE;2022-03-21 14:00:00;45042.467
N;NORTE;2022-03-21 15:00:00;6278.12799999
NE;NORDESTE;2022-03-21 15:00:00;12506.345
S;SUL;2022-03-21 15:00:00;13139.66399999
SE;SUDESTE;2022-03-21 15:00:00;45548.14799999
N;NORTE;2022-03-21 16:00:00;6220.29599999
NE;NORDESTE;2022-03-21 16:00:00;12420.252
S;SUL;2022-03-21 16:00:00;13624.95799999
SE;SUDESTE;2022-03-21 16:00:00;45973.346
N;NORTE;2022-03-21 17:00:00;6046.95599999
NE;NORDESTE;2022-03-21 17:00:00;12091.551
S;SUL;2022-03-21 17:00:00;13642.92399999
SE;SUDESTE;2022-03-21 17:00:00;44761.193
N;NORTE;2022-03-21 18:00:00;5903.149
NE;NORDESTE;2022-03-21 18:00:00;12466.88399999
S;SUL;2022-03-21 18:00:00;13605.738
SE;SUDESTE;2022-03-21 18:00:00;46304.015
N;NORTE;2022-03-21 19:00:00;6038.33599999
NE;NORDESTE;2022-03-21 19:00:00;12342.85299999
S;SUL;2022-03-21 19:00:00;14572.31299999
SE;SUDESTE;2022-03-21 19:00:00;47908.19699999
N;NORTE;2022-03-21 20:00:00;6088.54599999
NE;NORDESTE;2022-03-21 20:00:00;12295.61599999
S;SUL;2022-03-21 20:00:00;13893.70999999
SE;SUDESTE;2022-03-21 20:00:00;47285.976
N;NORTE;2022-03-21 21:00:00;6223.19099999
NE;NORDESTE;2022-03-21 21:00:00;12725.69
S;SUL;2022-03-21 21:00:00;13486.10299999
SE;SUDESTE;2022-03-21 21:00:00;46296.154
N;NORTE;2022-03-21 22:00:00;6258.85499999
NE;NORDESTE;2022-03-21 22:00:00;12619.88399999
S;SUL;2022-03-21 22:00:00;12764.208
SE;SUDESTE;2022-03-21 22:00:00;44161.33599999
N;NORTE;2022-03-21 23:00:00;6124.742
NE;NORDESTE;2022-03-21 23:00:00;12187.85199999
S;SUL;2022-03-21 23:00:00;11672.06499999
SE;SUDESTE;2022-03-21 23:00:00;41396.324
N;NORTE;2022-03-22 00:00:00;5997.90499999
NE;NORDESTE;2022-03-22 00:00:00;11740.181
S;SUL;2022-03-22 00:00:00;10753.31299999
SE;SUDESTE;2022-03-22 00:00:00;38832.18899999
N;NORTE;2022-03-22 01:00:00;5945.192
NE;NORDESTE;2022-03-22 01:00:00;11337.616
S;SUL;2022-03-22 01:00:00;10177.147
SE;SUDESTE;2022-03-22 01:00:00;36875.12
N;NORTE;2022-03-22 02:00:00;5920.88399999
NE;NORDESTE;2022-03-22 02:00:00;11005.311
S;SUL;2022-03-22 02:00:00;9791.89
SE;SUDESTE;2022-03-22 02:00:00;35556.45299999
N;NORTE;2022-03-22 03:00:00;5812.673
NE;NORDESTE;2022-03-22 03:00:00;10825.819
S;SUL;2022-03-22 03:00:00;9679.338
SE;SUDESTE;2022-03-22 03:00:00;34922.477
N;NORTE;2022-03-22 04:00:00;5815.709
NE;NORDESTE;2022-03-22 04:00:00;10689.322
S;SUL;2022-03-22 04:00:00;9782.948
SE;SUDESTE;2022-03-22 04:00:00;35188.57899999
N;NORTE;2022-03-22 05:00:00;5806.491
NE;NORDESTE;2022-03-22 05:00:00;10497.75
S;SUL;2022-03-22 05:00:00;10413.52
SE;SUDESTE;2022-03-22 05:00:00;36645.58999999
N;NORTE;2022-03-22 06:00:00;5509.834
NE;NORDESTE;2022-03-22 06:00:00;10160.637
S;SUL;2022-03-22 06:00:00;11423.535
SE;SUDESTE;2022-03-22 06:00:00;38290.27499999
N;NORTE;2022-03-22 07:00:00;5426.65499999
NE;NORDESTE;2022-03-22 07:00:00;10397.332
S;SUL;2022-03-22 07:00:00;12305.265
SE;SUDESTE;2022-03-22 07:00:00;39944.69899999
N;NORTE;2022-03-22 08:00:00;5652.217
NE;NORDESTE;2022-03-22 08:00:00;10985.221
S;SUL;2022-03-22 08:00:00;12765.81
SE;SUDESTE;2022-03-22 08:00:00;41613.07
N;NORTE;2022-03-22 09:00:00;5870.47799999
NE;NORDESTE;2022-03-22 09:00:00;11195.15799999
S;SUL;2022-03-22 09:00:00;12606.279
SE;SUDESTE;2022-03-22 09:00:00;42377.05999999
N;NORTE;2022-03-22 10:00:00;5946.659
NE;NORDESTE;2022-03-22 10:00:00;11325.523
S;SUL;2022-03-22 10:00:00;12714.718
SE;SUDESTE;2022-03-22 10:00:00;43142.321
N;NORTE;2022-03-22 11:00:00;5888.981
NE;NORDESTE;2022-03-22 11:00:00;11201.40199999
S;SUL;2022-03-22 11:00:00;12697.79399999
SE;SUDESTE;2022-03-22 11:00:00;43367.51899999
N;NORTE;2022-03-22 12:00:00;5771.93499999
NE;NORDESTE;2022-03-22 12:00:00;10989.75899999
S;SUL;2022-03-22 12:00:00;11700.236
SE;SUDESTE;2022-03-22 12:00:00;42906.13799999
N;NORTE;2022-03-22 13:00:00;6001.241
NE;NORDESTE;2022-03-22 13:00:00;11345.335
S;SUL;2022-03-22 13:00:00;12687.686
SE;SUDESTE;2022-03-22 13:00:00;44020.97499999
N;NORTE;2022-03-22 14:00:00;6296.78999999
NE;NORDESTE;2022-03-22 14:00:00;11834.116
S;SUL;2022-03-22 14:00:00;13592.462
SE;SUDESTE;2022-03-22 14:00:00;45407.77999999
N;NORTE;2022-03-22 15:00:00;6377.76499999
NE;NORDESTE;2022-03-22 15:00:00;11983.13699999
S;SUL;2022-03-22 15:00:00;14149.0
SE;SUDESTE;2022-03-22 15:00:00;46308.953
N;NORTE;2022-03-22 16:00:00;6318.49599999
NE;NORDESTE;2022-03-22 16:00:00;11966.943
S;SUL;2022-03-22 16:00:00;14572.537
SE;SUDESTE;2022-03-22 16:00:00;46647.16899999
N;NORTE;2022-03-22 17:00:00;6045.207
NE;NORDESTE;2022-03-22 17:00:00;11638.01299999
S;SUL;2022-03-22 17:00:00;14336.481
SE;SUDESTE;2022-03-22 17:00:00;45464.56899999
N;NORTE;2022-03-22 18:00:00;5979.995
NE;NORDESTE;2022-03-22 18:00:00;12098.18699999
S;SUL;2022-03-22 18:00:00;14267.439
SE;SUDESTE;2022-03-22 18:00:00;47238.337
N;NORTE;2022-03-22 19:00:00;6097.56599999
NE;NORDESTE;2022-03-22 19:00:00;12055.64
S;SUL;2022-03-22 19:00:00;15118.094
SE;SUDESTE;2022-03-22 19:00:00;48560.868
N;NORTE;2022-03-22 20:00:00;6164.409
NE;NORDESTE;2022-03-22 20:00:00;11997.979
S;SUL;2022-03-22 20:00:00;14367.926
SE;SUDESTE;2022-03-22 20:00:00;47949.337
N;NORTE;2022-03-22 21:00:00;6263.221
NE;NORDESTE;2022-03-22 21:00:00;12491.223
S;SUL;2022-03-22 21:00:00;13984.323
SE;SUDESTE;2022-03-22 21:00:00;47150.389
N;NORTE;2022-03-22 22:00:00;6331.553
NE;NORDESTE;2022-03-22 22:00:00;12485.238
S;SUL;2022-03-22 22:00:00;13264.205
SE;SUDESTE;2022-03-22 22:00:00;44862.94999999
N;NORTE;2022-03-22 23:00:00;6264.81099999
NE;NORDESTE;2022-03-22 23:00:00;12111.85099999
S;SUL;2022-03-22 23:00:00;12266.595
SE;SUDESTE;2022-03-22 23:00:00;41897.16999999
N;NORTE;2022-03-23 00:00:00;6151.81399999
NE;NORDESTE;2022-03-23 00:00:00;11606.67599999
S;SUL;2022-03-23 00:00:00;11368.44099999
SE;SUDESTE;2022-03-23 00:00:00;39404.69599999
N;NORTE;2022-03-23 01:00:00;5987.375
NE;NORDESTE;2022-03-23 01:00:00;11299.828
S;SUL;2022-03-23 01:00:00;10673.614
SE;SUDESTE;2022-03-23 01:00:00;37395.73699999
N;NORTE;2022-03-23 02:00:00;5785.538
NE;NORDESTE;2022-03-23 02:00:00;11141.06999999
S;SUL;2022-03-23 02:00:00;10309.483
SE;SUDESTE;2022-03-23 02:00:00;36396.434
N;NORTE;2022-03-23 03:00:00;5684.957
NE;NORDESTE;2022-03-23 03:00:00;11034.84
S;SUL;2022-03-23 03:00:00;10166.14499999
SE;SUDESTE;2022-03-23 03:00:00;35843.32199999
N;NORTE;2022-03-23 04:00:00;5651.752
NE;NORDESTE;2022-03-23 04:00:00;10999.86799999
S;SUL;2022-03-23 04:00:00;10283.078
SE;SUDESTE;2022-03-23 04:00:00;36096.32
N;NORTE;2022-03-23 05:00:00;5612.058
NE;NORDESTE;2022-03-23 05:00:00;10628.30199999
S;SUL;2022-03-23 05:00:00;10873.94099999
SE;SUDESTE;2022-03-23 05:00:00;37578.51099999
N;NORTE;2022-03-23 06:00:00;5405.088
NE;NORDESTE;2022-03-23 06:00:00;10160.17799999
S;SUL;2022-03-23 06:00:00;11869.18
SE;SUDESTE;2022-03-23 06:00:00;39179.36999999
N;NORTE;2022-03-23 07:00:00;5287.827
NE;NORDESTE;2022-03-23 07:00:00;10536.93
S;SUL;2022-03-23 07:00:00;12820.92399999
SE;SUDESTE;2022-03-23 07:00:00;40774.819
N;NORTE;2022-03-23 08:00:00;5534.49699999
NE;NORDESTE;2022-03-23 08:00:00;11199.55799999
S;SUL;2022-03-23 08:00:00;13603.364
SE;SUDESTE;2022-03-23 08:00:00;42666.866
N;NORTE;2022-03-23 09:00:00;5662.70699999
NE;NORDESTE;2022-03-23 09:00:00;11441.148
S;SUL;2022-03-23 09:00:00;13681.256
SE;SUDESTE;2022-03-23 09:00:00;43651.97499999
N;NORTE;2022-03-23 10:00:00;5760.31
NE;NORDESTE;2022-03-23 10:00:00;11616.957
S;SUL;2022-03-23 10:00:00;13942.27599999
SE;SUDESTE;2022-03-23 10:00:00;44583.28199999
N;NORTE;2022-03-23 11:00:00;5721.685
NE;NORDESTE;2022-03-23 11:00:00;11556.84999999
S;SUL;2022-03-23 11:00:00;13958.535
SE;SUDESTE;2022-03-23 11:00:00;45147.561
N;NORTE;2022-03-23 12:00:00;5618.64399999
NE;NORDESTE;2022-03-23 12:00:00;11214.39599999
S;SUL;2022-03-23 12:00:00;12903.28099999
SE;SUDESTE;2022-03-23 12:00:00;44879.15399999
N;NORTE;2022-03-23 13:00:00;5821.71299999
NE;NORDESTE;2022-03-23 13:00:00;11668.383
S;SUL;2022-03-23 13:00:00;13679.32
SE;SUDESTE;2022-03-23 13:00:00;46170.35
N;NORTE;2022-03-23 14:00:00;6121.227
NE;NORDESTE;2022-03-23 14:00:00;12153.32
S;SUL;2022-03-23 14:00:00;14305.586
SE;SUDESTE;2022-03-23 14:00:00;47486.356
N;NORTE;2022-03-23 15:00:00;6323.655
NE;NORDESTE;2022-03-23 15:00:00;12332.07
S;SUL;2022-03-23 15:00:00;14486.281
SE;SUDESTE;2022-03-23 15:00:00;48364.573
N;NORTE;2022-03-23 16:00:00;6268.204
NE;NORDESTE;2022-03-23 16:00:00;12366.093
S;SUL;2022-03-23 16:00:00;14698.372
SE;SUDESTE;2022-03-23 16:00:00;48747.19899999
N;NORTE;2022-03-23 17:00:00;6055.551
NE;NORDESTE;2022-03-23 17:00:00;12007.73399999
S;SUL;2022-03-23 17:00:00;14388.825
SE;SUDESTE;2022-03-23 17:00:00;47111.691
N;NORTE;2022-03-23 18:00:00;5969.16099999
NE;NORDESTE;2022-03-23 18:00:00;12354.827
S;SUL;2022-03-23 18:00:00;14364.9
SE;SUDESTE;2022-03-23 18:00:00;48656.93499999
N;NORTE;2022-03-23 19:00:00;6096.35699999
NE;NORDESTE;2022-03-23 19:00:00;12197.15699999
S;SUL;2022-03-23 19:00:00;14769.04
SE;SUDESTE;2022-03-23 19:00:00;49920.49299999
N;NORTE;2022-03-23 20:00:00;6121.699
NE;NORDESTE;2022-03-23 20:00:00;12058.091
S;SUL;2022-03-23 20:00:00;14067.592
SE;SUDESTE;2022-03-23 20:00:00;49425.641
N;NORTE;2022-03-23 21:00:00;6166.458
NE;NORDESTE;2022-03-23 21:00:00;12418.642
S;SUL;2022-03-23 21:00:00;13746.973
SE;SUDESTE;2022-03-23 21:00:00;48852.252
N;NORTE;2022-03-23 22:00:00;6243.15999999
NE;NORDESTE;2022-03-23 22:00:00;12422.286
S;SUL;2022-03-23 22:00:00;13116.30499999
SE;SUDESTE;2022-03-23 22:00:00;46607.56999999
N;NORTE;2022-03-23 23:00:00;6266.53999999
NE;NORDESTE;2022-03-23 23:00:00;12179.893
S;SUL;2022-03-23 23:00:00;12205.997
SE;SUDESTE;2022-03-23 23:00:00;43961.21499999
N;NORTE;2022-03-24 00:00:00;6178.19899999
NE;NORDESTE;2022-03-24 00:00:00;11875.431
S;SUL;2022-03-24 00:00:00;11260.89699999
SE;SUDESTE;2022-03-24 00:00:00;40992.27199999
N;NORTE;2022-03-24 01:00:00;6046.876
NE;NORDESTE;2022-03-24 01:00:00;11495.554
S;SUL;2022-03-24 01:00:00;10613.705
SE;SUDESTE;2022-03-24 01:00:00;39028.496
N;NORTE;2022-03-24 02:00:00;5878.19099999
NE;NORDESTE;2022-03-24 02:00:00;11286.232
S;SUL;2022-03-24 02:00:00;10234.60299999
SE;SUDESTE;2022-03-24 02:00:00;37828.02699999
N;NORTE;2022-03-24 03:00:00;5769.01099999
NE;NORDESTE;2022-03-24 03:00:00;11050.503
S;SUL;2022-03-24 03:00:00;10132.05899999
SE;SUDESTE;2022-03-24 03:00:00;37050.31
N;NORTE;2022-03-24 04:00:00;5623.58099999
NE;NORDESTE;2022-03-24 04:00:00;10960.48099999
S;SUL;2022-03-24 04:00:00;10177.72899999
SE;SUDESTE;2022-03-24 04:00:00;37173.51799999
N;NORTE;2022-03-24 05:00:00;5582.786
NE;NORDESTE;2022-03-24 05:00:00;10623.37899999
S;SUL;2022-03-24 05:00:00;10723.149
SE;SUDESTE;2022-03-24 05:00:00;38733.981
N;NORTE;2022-03-24 06:00:00;5334.884
NE;NORDESTE;2022-03-24 06:00:00;10146.924
S;SUL;2022-03-24 06:00:00;11774.90599999
SE;SUDESTE;2022-03-24 06:00:00;40060.552
N;NORTE;2022-03-24 07:00:00;5238.45099999
NE;NORDESTE;2022-03-24 07:00:00;10446.851
S;SUL;2022-03-24 07:00:00;12746.262
SE;SUDESTE;2022-03-24 07:00:00;41657.55799999
N;NORTE;2022-03-24 08:00:00;5512.876
NE;NORDESTE;2022-03-24 08:00:00;11023.038
S;SUL;2022-03-24 08:00:00;13703.272
SE;SUDESTE;2022-03-24 08:00:00;43767.27899999
N;NORTE;2022-03-24 09:00:00;5654.59999999
NE;NORDESTE;2022-03-24 09:00:00;11328.461
S;SUL;2022-03-24 09:00:00;13927.136
SE;SUDESTE;2022-03-24 09:00:00;45037.52099999
N;NORTE;2022-03-24 10:00:00;5747.33
NE;NORDESTE;2022-03-24 10:00:00;11332.88599999
S;SUL;2022-03-24 10:00:00;14149.852
SE;SUDESTE;2022-03-24 10:00:00;46052.124
N;NORTE;2022-03-24 11:00:00;5804.198
NE;NORDESTE;2022-03-24 11:00:00;11485.38099999
S;SUL;2022-03-24 11:00:00;13852.16
SE;SUDESTE;2022-03-24 11:00:00;46600.22799999
N;NORTE;2022-03-24 12:00:00;5756.281
NE;NORDESTE;2022-03-24 12:00:00;11521.17
S;SUL;2022-03-24 12:00:00;12537.086
SE;SUDESTE;2022-03-24 12:00:00;46218.312
N;NORTE;2022-03-24 13:00:00;5997.563
NE;NORDESTE;2022-03-24 13:00:00;11956.36999999
S;SUL;2022-03-24 13:00:00;13097.52999999
SE;SUDESTE;2022-03-24 13:00:00;47527.934
N;NORTE;2022-03-24 14:00:00;6183.111
NE;NORDESTE;2022-03-24 14:00:00;12512.368
S;SUL;2022-03-24 14:00:00;13436.26899999
SE;SUDESTE;2022-03-24 14:00:00;48996.638
N;NORTE;2022-03-24 15:00:00;6188.35499999
NE;NORDESTE;2022-03-24 15:00:00;12615.42099999
S;SUL;2022-03-24 15:00:00;13534.38
SE;SUDESTE;2022-03-24 15:00:00;49780.50099999
N;NORTE;2022-03-24 16:00:00;6169.24599999
NE;NORDESTE;2022-03-24 16:00:00;12639.343
S;SUL;2022-03-24 16:00:00;13711.84399999
SE;SUDESTE;2022-03-24 16:00:00;50226.63599999
N;NORTE;2022-03-24 17:00:00;6052.152
NE;NORDESTE;2022-03-24 17:00:00;12329.36099999
S;SUL;2022-03-24 17:00:00;13429.81
SE;SUDESTE;2022-03-24 17:00:00;48510.833
N;NORTE;2022-03-24 18:00:00;6058.991
NE;NORDESTE;2022-03-24 18:00:00;12766.912
S;SUL;2022-03-24 18:00:00;13444.636
SE;SUDESTE;2022-03-24 18:00:00;49935.31299999
N;NORTE;2022-03-24 19:00:00;6295.14799999
NE;NORDESTE;2022-03-24 19:00:00;12650.068
S;SUL;2022-03-24 19:00:00;13953.90499999
SE;SUDESTE;2022-03-24 19:00:00;50985.856
N;NORTE;2022-03-24 20:00:00;6326.906
NE;NORDESTE;2022-03-24 20:00:00;12319.571
S;SUL;2022-03-24 20:00:00;13175.785
SE;SUDESTE;2022-03-24 20:00:00;50519.39699999
N;NORTE;2022-03-24 21:00:00;6266.328
NE;NORDESTE;2022-03-24 21:00:00;12718.026
S;SUL;2022-03-24 21:00:00;12816.931
SE;SUDESTE;2022-03-24 21:00:00;49985.998
N;NORTE;2022-03-24 22:00:00;6343.71399999
NE;NORDESTE;2022-03-24 22:00:00;12672.297
S;SUL;2022-03-24 22:00:00;12110.402
SE;SUDESTE;2022-03-24 22:00:00;48183.598
N;NORTE;2022-03-24 23:00:00;6337.97299999
NE;NORDESTE;2022-03-24 23:00:00;12192.10099999
S;SUL;2022-03-24 23:00:00;11055.36099999
SE;SUDESTE;2022-03-24 23:00:00;45569.53099999
N;NORTE;2022-03-25 00:00:00;12343.66
NE;NORDESTE;2022-03-25 00:00:00;23425.372
S;SUL;2022-03-25 00:00:00;20270.15699999
SE;SUDESTE;2022-03-25 00:00:00;85804.93799999
N;NORTE;2022-03-25 01:00:00;11991.808
NE;NORDESTE;2022-03-25 01:00:00;22656.98999999
S;SUL;2022-03-25 01:00:00;19077.853
SE;SUDESTE;2022-03-25 01:00:00;81966.048
N;NORTE;2022-03-25 02:00:00;11692.00199999
NE;NORDESTE;2022-03-25 02:00:00;21921.978
S;SUL;2022-03-25 02:00:00;18406.01
SE;SUDESTE;2022-03-25 02:00:00;79340.084
N;NORTE;2022-03-25 03:00:00;11481.964
NE;NORDESTE;2022-03-25 03:00:00;21604.468
S;SUL;2022-03-25 03:00:00;18204.517
SE;SUDESTE;2022-03-25 03:00:00;78061.61799999
N;NORTE;2022-03-25 04:00:00;11309.56599999
NE;NORDESTE;2022-03-25 04:00:00;21415.95599999
S;SUL;2022-03-25 04:00:00;18395.35499999
SE;SUDESTE;2022-03-25 04:00:00;78135.86999999
N;NORTE;2022-03-25 05:00:00;11257.66
NE;NORDESTE;2022-03-25 05:00:00;20755.45199999
S;SUL;2022-03-25 05:00:00;19540.497
SE;SUDESTE;2022-03-25 05:00:00;80644.67
N;NORTE;2022-03-25 06:00:00;10611.58599999
NE;NORDESTE;2022-03-25 06:00:00;19847.09
S;SUL;2022-03-25 06:00:00;21641.412
